,alpha,delta,u,g,r,i,z,run_ID,cam_col,field_ID,spec_obj_ID,class,redshift,plate,MJD,fiber_ID
76458,157.813961759687,-1.41662308933036,19.73342,18.82796,18.47813,18.35662,18.31571,1140,5,33,4.2617307972273664e+18,STAR,-0.0003824896,3785,55273,726
36882,201.708171695564,42.3043742072072,19.03922,18.06044,17.73374,17.61327,17.61123,3840,6,257,9.445395995724896e+18,STAR,-0.0003488539,8389,57488,806
647,145.141215403416,28.2924783721657,23.66208,23.48087,22.10035,21.73389,21.236,4576,4,219,1.1750048244818e+19,GALAXY,0.9170158,10436,58142,570
47794,236.409650818006,62.3129237254928,25.81034,22.11708,20.74226,19.67709,19.12336,5362,2,55,7.658569186751568e+18,GALAXY,0.5065949,6802,56456,720
6459,151.097497683696,19.97538959697,26.21971,22.20598,20.6154,19.65367,19.18443,5137,1,251,6.622742639682017e+18,GALAXY,0.4635038,5882,56029,725
65386,175.986952636068,41.8879493035138,21.60533,21.31589,21.3117,21.10876,20.6304,3840,3,130,9.422921427676586e+18,QSO,2.520146,8369,57451,964
23994,114.423494543955,34.6636443605261,22.87358,20.62838,18.90321,18.30478,17.91827,2076,6,60,4.99905890123018e+18,GALAXY,0.3209118,4440,55539,230
26494,135.327539314274,59.1381975128024,21.44217,19.74417,18.25212,17.67625,17.27703,1412,6,15,6.426711545863231e+18,GALAXY,0.2736396,5708,56605,272
79038,232.662688033239,54.4819800902329,27.40405,22.89205,21.48795,20.22131,19.33522,1345,2,532,9.481241461511182e+18,GALAXY,0.7371225,8421,58223,139
5134,212.347072857091,57.3120720528448,21.86257,21.13481,21.02574,21.23504,20.80635,3225,4,47,9.449726428579123e+18,QSO,2.297445,8393,57864,176
97206,176.018565706864,3.67099815749971,19.66075,18.38827,17.79186,17.45736,17.19895,1992,6,175,5.78826110146472e+17,GALAXY,0.0466101,514,51994,413
92829,254.62226455337,28.5539078196487,19.61937,17.63283,16.69835,16.24186,15.89606,3705,3,365,5.625042210041125e+18,GALAXY,0.06828082,4996,55720,168
66004,357.616847817832,0.204614855974773,23.01598,22.69757,22.34135,22.05379,21.75815,4263,4,100,1.035722703924182e+19,GALAXY,0.8413674,9199,57684,268
85845,233.183103226544,42.337194826378,23.38045,22.39821,20.31449,19.1809,18.84075,3918,6,229,6.811902346253326e+18,GALAXY,0.0,6050,56089,756
79925,237.837013659193,27.3485895822464,20.0417,19.14385,18.87539,18.75083,18.7728,4002,4,193,2.7855773262917407e+18,STAR,-0.000161963,2474,54564,367
83162,356.308484691403,27.851454980232,19.83069,17.37928,16.36971,15.86101,15.43587,8103,5,74,7.335313319283414e+18,GALAXY,0.108173,6515,56536,274
31698,250.873474538254,31.8541377940695,18.69405,17.74764,17.49251,17.37676,17.34677,3705,2,334,1.2289321316776172e+19,STAR,-0.0009073591,10915,58257,450
33113,178.142225014706,7.27037145211163,25.56228,21.35349,19.49134,18.80652,18.49295,3015,3,426,5.457387031310391e+18,GALAXY,0.3047341,4847,55931,546
56018,35.6165705339636,-4.53541101689251,22.1706,21.77279,21.58692,21.26059,20.68489,7881,3,259,9.4071494753641e+18,GALAXY,0.9309963,8355,56988,930
59597,5.91956178044363,-6.82118366885204,21.69462,19.63529,18.14553,17.58476,17.19689,8100,5,359,8.050449976663496e+18,GALAXY,0.2577726,7150,56597,966
4593,219.491368772888,13.5049694126009,22.17311,21.70686,20.60859,19.81581,19.49623,5322,1,67,6.156628874090535e+18,GALAXY,0.5310808,5468,56014,757
48129,248.819711649895,38.5954675066619,24.77762,22.61507,21.2865,21.31411,21.62267,3225,5,248,5.843422267737135e+18,QSO,3.846749,5190,56077,6
24607,9.558293634183,-9.63272752154498,19.84408,18.90276,18.53817,18.40655,18.29732,1740,4,85,3.496092739655803e+18,STAR,-0.0002891069,3105,54825,631
22638,357.849859022342,39.0963630967382,22.80575,20.54684,18.97301,18.22856,17.7745,4072,4,99,2.120110811149e+18,STAR,-0.0001000124,1883,53271,150
62675,37.647374732727,-2.5335123324592,22.38661,22.60599,22.08458,21.34146,21.16825,7778,2,568,1.0556449480995265e+19,GALAXY,0.709861,9376,58028,43
89378,196.892564044212,49.0297717913078,19.48984,18.27483,17.62926,17.22636,17.00614,3650,3,61,1.4423531433996063e+18,GALAXY,0.09875659,1281,52753,274
61013,163.956717367448,-0.994103744800515,24.28553,21.93393,21.64651,21.51386,21.1873,756,1,321,4.26393532294e+18,QSO,1.268601,3787,55565,554
49797,221.97758737874,14.6204667257049,22.61759,21.89884,22.09624,22.01675,21.89343,5326,5,145,6.166690780142655e+18,QSO,1.053226,5477,56030,498
53207,137.034781250015,53.3548758797199,19.3264,17.78613,16.99556,16.543,16.23673,2074,6,130,6.227194390448968e+17,GALAXY,0.1006418,553,51999,352
11535,191.721619805534,34.4515908887369,24.04543,22.61754,21.18968,20.10972,20.87001,4576,3,485,4.4709901259256847e+18,GALAXY,0.6135544,3971,55322,151
59106,220.391172476344,34.8309109083929,20.33779,19.45858,18.86799,18.62444,18.46598,3900,5,564,4.351832476571949e+18,STAR,-0.0003971769,3865,55272,834
83247,28.1346142977702,-0.825752862338676,22.99536,19.88198,18.29019,17.74179,17.42882,4263,2,303,8.831818196279646e+18,STAR,0.0002502992,7844,56982,943
49379,208.273098856192,4.72741347960435,18.08387,17.79431,18.03461,17.85436,17.85242,2247,4,316,9.638720643247903e+17,QSO,0.52263,856,52339,370
1169,231.074588480754,10.2573402764826,19.14183,19.1728,19.02157,18.93734,19.00591,3972,3,48,1.9365685202717512e+18,QSO,1.437524,1720,53854,75
58313,359.989386490863,-10.0169846000638,22.09673,21.00979,19.21629,18.63242,18.33367,1740,3,22,8.069398410418216e+18,GALAXY,0.3538386,7167,56604,268
72389,16.8421260156222,7.00395234427578,21.59264,21.67547,21.20473,21.3347,21.14224,5656,3,127,1.2466060392240796e+19,QSO,1.168787,11072,58436,351
32960,12.0085682460822,3.19774070389421,24.85369,21.87559,21.32086,21.26318,21.10198,7712,5,409,9.852818933190777e+18,GALAXY,0.8852212,8751,57685,250
44346,242.693585884339,54.0013332009836,21.44748,20.59859,20.58567,20.62143,20.21434,1412,6,368,7.648293425520072e+18,QSO,0.7466794,6793,56430,201
84859,224.729779017154,23.5882746944894,22.24694,20.85749,19.07207,18.34368,17.75807,4649,3,265,2.419584813976545e+18,GALAXY,0.4449134,2149,54509,94
11645,212.758688001059,43.2486155542091,25.08026,21.64108,19.85432,19.02435,18.64041,3699,2,154,6.817391933151009e+18,GALAXY,0.4426232,6055,56102,247
33327,201.700678569696,34.505533405659,23.48096,22.55248,20.95819,19.88937,19.36163,4552,5,192,4.4833981148129096e+18,GALAXY,0.7192362,3982,55332,235
77558,349.024375093389,0.707861222236035,19.92525,18.2593,17.55621,17.27363,17.12596,4188,5,36,1.2341166399228744e+18,STAR,3.678808e-05,1096,52974,474
84772,131.10518359619,25.8619317334676,22.12621,21.78724,21.88256,21.71798,21.62046,4335,3,138,1.2522391946361328e+19,QSO,1.843308,11122,58437,484
16823,324.560622891948,7.1849036516643,23.28031,21.90383,20.48524,19.43463,18.85558,7772,2,75,4.602717668411464e+18,GALAXY,0.5939267,4088,55451,141
88684,177.295145802452,6.33787542947676,22.54176,22.09132,20.23773,19.34606,18.90972,3841,1,83,5.458608314253597e+18,GALAXY,0.4989326,4848,55955,893
85895,169.435588239412,18.4880379969119,19.73683,18.30028,17.69696,17.49601,17.37567,5313,2,68,3.2335969780089754e+18,STAR,2.896221e-05,2872,54533,45
2744,28.7337652475983,12.2030694073006,20.27027,19.96943,19.89814,19.73404,19.68971,7773,5,497,1.2472840255832349e+19,QSO,1.543033,11078,58437,440
21336,187.961180000685,43.225107482898,19.10822,17.59927,16.82832,16.42025,16.16238,3893,5,189,1.637148126588463e+18,GALAXY,0.06359719,1454,53090,326
9410,349.418188392793,3.51631166769306,24.84623,22.78654,21.17183,19.86964,19.56894,7712,6,259,4.825822872143682e+18,GALAXY,0.6642421,4286,55499,785
68435,357.825503719214,15.6568711542288,20.09265,19.53425,19.56123,19.54461,19.29767,1739,5,288,6.918882081826429e+18,QSO,2.424776,6145,56266,826
26473,18.0310749664532,0.487411584074706,24.16289,22.76586,22.31475,22.21911,21.60654,4263,5,236,9.895744686286723e+18,GALAXY,0.7519838,8789,57358,765
58777,251.549828863187,31.7142815401262,19.96282,18.24997,17.39069,16.99226,16.68144,3705,3,337,1.5098672810673047e+18,GALAXY,0.05379637,1341,52786,129
67326,31.3036464906814,-3.78309592710037,24.4177,22.50599,21.76073,20.99444,20.51573,7865,5,123,1.0501478292535925e+19,GALAXY,0.8455299,9327,57723,763
87747,228.329569224757,5.38986027789995,23.54587,22.6994,21.05545,19.99921,19.51088,3910,3,121,5.492218181581036e+18,GALAXY,0.485955,4878,55710,285
48278,232.467323622205,18.4136080272856,20.5907,18.44452,17.21603,16.71118,16.33282,4670,1,232,3.145936214528387e+18,GALAXY,0.1601575,2794,54537,625
27159,115.757262962119,19.3994933222204,24.74811,24.47192,22.08804,20.82673,19.96305,3605,3,35,1.2477308397400904e+19,GALAXY,0.8079522,11082,58508,311
16126,220.735314654898,40.6750309713102,20.57545,18.28057,17.04415,16.5607,16.21326,3699,2,197,1.5729679840942756e+18,GALAXY,0.1692622,1397,53119,312
38480,327.404616414039,0.100574216001275,22.78395,22.68119,22.91708,21.5503,20.80178,4192,4,138,1.0390066158565087e+19,GALAXY,0.8365074,9228,58014,952
14521,241.294885275197,5.94138208528264,18.54114,17.12699,16.52795,16.26175,16.09574,3894,1,252,2.448964865910401e+18,STAR,0.0001282188,2175,54612,482
37008,153.038498249981,46.5009431111047,22.54926,21.19811,21.13464,21.06283,21.37224,2964,6,179,7.500843692447784e+18,STAR,0.0002497898,6662,56364,358
51646,190.62096415868,58.9602063972722,21.30882,21.13372,21.14825,21.13617,20.62513,2989,1,61,9.272010720400398e+18,QSO,2.010446,8235,58191,818
52746,235.167298223986,43.6272322485249,23.15212,21.02081,19.25077,18.56538,18.23825,3187,1,67,6.801578482042427e+18,GALAXY,0.4719021,6041,56102,62
65099,189.737561430672,46.3225638075252,20.92732,18.76357,17.5969,17.12944,16.69477,3698,1,191,1.63826220672853e+18,GALAXY,0.1233549,1455,53089,283
37356,144.829714383177,34.995217943398,22.91622,21.89347,20.45292,19.41741,18.84735,3647,3,53,6.536096730517363e+18,GALAXY,0.5440031,5805,56336,901
7911,250.22312815342,12.972443314297,24.6417,22.05031,20.95578,19.68855,19.21181,4646,2,377,4.588283003223169e+18,STAR,-0.0001432288,4075,55352,876
76001,321.539793775349,0.0114296859189801,24.81217,24.77432,23.61778,22.50233,22.62496,4187,4,93,1.0384186243798e+19,STAR,0.003112382,9223,57927,41
34637,347.190004576929,-9.19000095901682,17.75747,17.51318,16.92324,16.44986,16.60135,1854,4,78,8.164511931810714e+17,QSO,0.1929088,725,52258,632
51110,183.861186640746,42.2083173634758,22.04943,21.72893,21.273,21.11196,21.07242,3840,3,169,9.43861778192088e+18,QSO,1.074731,8383,57518,723
45208,222.908142581735,30.9929818260899,23.93201,21.40811,19.75008,18.89648,18.44902,4512,3,160,4.3630164355152835e+18,GALAXY,0.4780486,3875,55364,561
86723,45.7641940642793,-0.0351237415483877,18.27571,17.23376,16.7541,16.54437,16.45741,4849,3,760,8.168550994504078e+18,STAR,0.000681478,7255,56597,535
40306,151.669085712364,26.378178414248,25.97085,22.3737,20.5165,19.45736,18.80515,5061,5,252,7.280230256841349e+18,GALAXY,0.5862547,6466,56310,587
3944,15.2653566293203,-0.422742990452027,22.68567,22.35053,21.6164,21.21786,20.99513,4858,2,456,1.0570100193503762e+19,GALAXY,0.7641888,9388,58074,552
979,246.051397586223,14.8038982915208,20.08243,19.39367,19.00927,18.91319,18.94623,4649,2,412,2.479363870968277e+18,STAR,-0.003844469,2202,53566,481
96129,182.269612877391,42.4192617681012,17.72972,16.84227,16.60847,16.5371,16.52748,3893,3,162,9.437554279215026e+18,STAR,-0.0001646428,8382,57513,950
11525,120.795821636614,45.2947201322729,25.26405,23.16571,21.34985,20.17645,19.54895,1402,2,98,7.180080964256945e+18,GALAXY,0.6157048,6377,56245,790
13076,132.514616247826,31.9055230534188,25.72025,23.93164,21.2515,19.96948,19.35663,3560,5,171,5.838045379338459e+18,GALAXY,0.7824956,5185,55978,925
20166,325.765385920265,10.515422795445,23.76175,21.42047,19.6764,18.97379,18.57758,2507,1,59,8.241755366233477e+17,STAR,-0.0002495005,732,52221,61
39870,228.875241346266,40.5015863853328,22.32362,20.71653,18.9977,18.39323,18.13962,2964,3,534,5.81426981627051e+18,GALAXY,0.3375191,5164,56067,446
95252,132.219565483353,9.91554870063478,20.95209,19.22996,18.65471,18.48891,18.45136,6004,1,108,3.007334795744222e+18,STAR,-0.0001653389,2671,54141,204
75558,150.324588447434,40.6499881777178,19.37358,18.22935,17.31262,16.87396,16.5713,3606,6,173,1.5268209298778624e+18,GALAXY,0.194504,1356,53033,366
36099,143.70139878699,15.9352071579644,20.41893,19.40434,19.05581,18.94088,18.94216,5935,5,184,3.59851966963762e+18,STAR,0.0009443705,3196,54834,522
91847,31.0427011399073,-4.82761143844724,23.61,22.81959,22.04459,21.24329,21.08325,7881,3,229,1.050134827528594e+19,GALAXY,0.8002005,9327,57723,290
84677,228.861329872422,38.8729665560063,17.47931,16.53407,16.21034,16.08587,16.06205,3926,5,18,1.5752739357448212e+18,STAR,-0.0005832433,1399,53172,509
87322,175.720026157531,41.8179945444481,21.99062,20.99516,20.43274,20.14895,20.0364,3840,3,129,9.422913181339376e+18,STAR,-5.110841e-05,8369,57451,934
88717,209.720233660347,12.2847458474736,20.30482,18.45971,17.36801,16.94183,16.62624,3894,6,40,1.9164499194727892e+18,GALAXY,0.175832,1702,53144,612
46914,37.8199362529922,0.323570095919922,21.58281,19.0973,17.71198,16.52579,15.92696,4874,4,673,4.771799192208431e+18,STAR,6.71387e-05,4238,55455,856
15132,204.185947379282,35.9631534746505,21.40393,19.01816,17.75624,17.21614,16.83196,4470,4,119,4.488024584814352e+18,GALAXY,0.1941891,3986,55329,682
81277,195.07289694397,36.1254462387007,20.47419,18.355,17.07256,16.5967,16.21898,4504,1,226,2.2868663277107548e+18,GALAXY,0.1874899,2031,53848,595
31743,200.924937660589,3.82533586488229,24.09902,19.65143,18.14356,17.57911,17.23238,2190,1,127,5.360449683159538e+18,GALAXY,0.2638932,4761,55633,146
71538,181.651146045311,61.8468296614718,19.17922,18.0578,17.45515,17.06138,16.82011,2304,2,187,8.75996657806764e+17,GALAXY,0.1119567,778,54525,169
60215,177.861838801201,29.5709447306909,20.66938,18.63737,17.38226,16.88196,16.467,5061,3,408,2.504076773369604e+18,GALAXY,0.1939007,2224,53815,274
31878,135.812169384668,45.8090956652742,18.62837,17.45963,17.24402,17.16625,17.38105,2825,4,202,1.0111230312521667e+18,STAR,-0.0002041425,898,52606,236
37797,340.692907198177,0.118908883384221,23.79955,21.1291,19.24384,18.59047,18.28204,4192,4,227,4.734557084091439e+18,GALAXY,0.3594239,4205,55454,538
69901,216.173768606805,55.5030433045582,19.59231,17.83489,17.08214,16.70561,16.33776,3225,2,64,1.306044761433467e+18,GALAXY,0.04213645,1160,52674,3
47789,242.18297712707,44.3940903781848,22.03831,21.68614,21.35306,21.07748,20.95175,3225,5,197,9.598441699031667e+18,QSO,1.556152,8525,57900,527
98565,198.69033806165,37.7897675659843,26.09252,22.87989,21.80776,20.30787,19.47061,4510,6,20,9.951874213316157e+18,STAR,-0.0001021336,8839,57846,163
34192,160.583143064975,-1.87312650695328,19.32116,19.27487,19.49813,19.69905,19.80507,1140,4,51,4.2460154820781896e+18,QSO,2.687479,3771,55544,898
89394,62.027015845051,-5.40865799461384,17.32909,16.05264,15.58297,15.40603,15.3684,1729,4,494,3.554607373710631e+18,STAR,0.0001140312,3157,54802,514
32375,328.917550615576,8.24505021120255,25.10681,21.18694,19.47363,18.77015,18.39397,7770,4,111,4.613020917920193e+18,GALAXY,0.3270364,4097,55506,760
36249,137.631261078827,29.1545181450529,22.42007,21.56551,20.66458,19.84564,19.57039,4335,3,182,6.508844235328084e+18,GALAXY,0.6516591,5781,56337,61
1387,229.226736453041,33.6631879619654,23.27662,22.22567,20.36045,19.40374,19.00102,3927,4,11,5.309834491770198e+18,GALAXY,0.5098036,4716,55738,329
92200,22.4115726111578,12.8206901211049,19.40133,19.32861,19.31108,18.95663,18.93384,7787,6,348,1.2462773127687199e+19,QSO,1.882092,11069,58456,680
84466,235.891983609415,48.9782599906416,23.03813,23.8627,21.80851,20.70554,19.94375,3225,6,155,9.490433373182908e+18,GALAXY,0.5521605,8429,57893,811
75762,211.564274855321,38.9131317323096,20.46293,18.39269,17.19027,16.72826,16.325,3919,3,63,1.552661653009492e+18,GALAXY,0.1689278,1379,53084,166
52336,343.379901554019,-1.26455666834335,20.92187,20.32347,20.1701,20.11787,19.70349,1755,1,265,4.913665885716371e+18,QSO,2.187014,4364,55855,868
92932,0.171138782076397,-9.54868586133675,24.22964,22.46852,20.80206,19.35908,19.05576,1740,4,23,8.069538873028662e+18,GALAXY,0.6233912,7167,56604,779
26342,180.943638781095,65.5412034819176,22.68887,22.02386,20.83663,19.85375,19.37505,2078,5,91,7.853269335837792e+18,GALAXY,0.6958135,6975,56720,427
95992,41.5926422781853,-0.643569342394614,23.36239,23.32612,23.23295,22.635,22.64985,4263,2,393,8.260766486060357e+18,QSO,1.227172,7337,56662,141
72259,245.457323433323,51.2506638968356,22.05254,21.23162,21.14335,21.12661,20.63588,1412,5,389,9.07705081712793e+18,QSO,0.7931156,8062,58251,166
55908,144.134735364707,34.3257426195266,19.71759,18.92967,18.23239,17.06346,16.34139,3704,3,84,1.794750747280173e+18,STAR,2.685239e-05,1594,52992,241
79722,231.28875205785,29.6208615886331,19.50989,18.2767,17.79862,17.53256,17.22774,4002,2,152,1.8589012109966968e+18,GALAXY,0.05542221,1651,53442,147
56761,29.905819234601,32.9272275033517,22.09369,21.74782,20.23394,19.45129,19.042,7781,5,120,7.436741893042756e+18,GALAXY,0.4475871,6605,56565,629
81755,3.16401658640814,27.9714988869539,25.21635,20.5387,18.87424,18.25722,17.99521,8103,5,115,7.066332088719661e+18,GALAXY,0.2992933,6276,56269,670
182,198.663348272165,7.31675648145792,25.32373,22.30239,20.49459,19.5481,18.78767,3841,4,225,5.449518097425e+18,GALAXY,0.5038501,4840,55690,591
7757,221.436506895628,-1.60940651225892,18.8657,19.26228,19.71691,20.06621,20.41549,2334,4,171,4.5331457931721006e+18,STAR,-0.0006560187,4026,55325,992
53776,9.81967685194007,22.9099475403847,26.67839,22.41135,21.48929,20.12455,19.41034,7932,5,71,8.637982548629411e+18,GALAXY,0.8135071,7672,57339,285
41686,336.336747572772,17.4313971029225,19.70085,17.82005,16.73742,16.24322,15.87191,8101,3,76,5.663294221416946e+18,GALAXY,0.1501845,5030,55830,64
87600,337.96274883451,11.4353698699629,24.82299,21.91017,20.07367,19.16519,18.86999,7773,4,166,5.683553004546185e+18,GALAXY,0.4384492,5048,56218,37
95203,18.5785973420699,0.370441990507966,20.41873,19.27225,19.08009,18.80167,19.657,4858,4,478,1.6878625491706447e+18,GALAXY,0.04277784,1499,53001,504
65301,12.2453488592273,12.3950724999322,21.95045,21.00973,20.87178,20.77547,20.68671,7773,3,390,6.987461370477566e+18,QSO,2.782645,6206,56245,460
9889,12.4880589190885,1.00991566560102,22.5972,21.91602,21.44204,20.85808,21.24322,4263,6,199,8.8610924190617e+18,QSO,1.551315,7870,57016,946
64957,36.3610055403086,-2.76344174088238,22.41379,22.55215,21.90839,21.19138,20.87362,7778,2,559,1.04913776347555e+19,GALAXY,0.792707,9318,58068,881
62124,207.849429490834,26.7629152619346,23.05423,20.38789,19.873,19.85575,19.89891,4670,6,71,6.762213217039309e+18,STAR,-0.0002656611,6006,56105,212
95865,186.931524837144,36.5648963245675,22.63337,21.39589,20.07203,19.22479,18.80453,4504,1,182,4.4642418729746657e+18,GALAXY,0.635037,3965,55302,177
44461,159.663680538463,-3.1432863188008,25.78456,22.10104,20.37727,19.53191,19.09536,1140,1,45,4.245857977037511e+18,GALAXY,0.4883762,3771,55544,325
68869,126.5680532824,41.1453638501281,21.14321,20.99989,20.93509,20.68836,20.36009,2822,6,152,9.33834809133684e+18,QSO,1.697605,8294,57365,488
90415,224.994061038869,15.4827135307252,17.89073,16.56269,15.97074,15.6694,15.4404,5308,3,217,3.111995664934922e+18,GALAXY,0.03315299,2764,54535,30
95591,118.173992378311,41.0662742790741,21.53831,20.66696,20.21802,21.45175,20.86766,6573,2,227,9.334947852064152e+18,STAR,1.138378e-05,8291,57391,406
89398,34.9803210255667,-0.9751359013653,24.42236,22.1222,20.65136,19.55782,19.07609,4874,1,654,4.770541626170038e+18,GALAXY,0.6476853,4237,55478,377
62511,172.798374597793,18.9002142337086,24.43485,22.27608,20.53626,19.55961,19.05097,5313,2,90,6.619246742763492e+18,GALAXY,0.532981,5879,56047,295
36774,47.1245783963558,1.03163919401655,21.36186,19.89425,19.2853,18.96262,18.7642,3438,6,114,2.3285051001814646e+18,STAR,-0.0004355993,2068,53386,524
